"Time (s)","Peak-Frequency"
3.771578625E1,2.343750000E1
3.775845292E1,4.687500000E1
3.780111958E1,4.687500000E1
3.784378625E1,4.687500000E1
3.788645292E1,7.031250000E1
3.792911958E1,7.031250000E1
3.797178625E1,7.031250000E1
3.801445292E1,7.031250000E1
3.805711958E1,4.687500000E1
3.809978625E1,4.687500000E1
3.814245292E1,4.687500000E1
3.818511958E1,4.687500000E1
3.822778625E1,4.687500000E1
3.827045292E1,4.687500000E1
3.831311958E1,7.031250000E1
3.835578625E1,7.031250000E1
3.839845292E1,9.375000000E1
3.844111958E1,4.687500000E1
3.848378625E1,4.687500000E1
3.852645292E1,7.031250000E1
3.856911958E1,7.031250000E1
3.861178625E1,4.687500000E1
3.865445292E1,7.031250000E1
3.869711958E1,4.687500000E1
3.873978625E1,4.687500000E1
3.878245292E1,4.687500000E1
3.882511958E1,4.687500000E1
3.886778625E1,4.687500000E1
3.891045292E1,4.687500000E1
3.895311958E1,7.031250000E1
3.899578625E1,7.031250000E1
3.903845292E1,4.687500000E1
3.908111958E1,4.687500000E1
3.912378625E1,4.687500000E1
3.916645292E1,4.687500000E1
3.920911958E1,4.687500000E1
3.925178625E1,4.687500000E1
3.929445292E1,4.687500000E1
3.933711958E1,7.031250000E1
3.937978625E1,4.687500000E1
3.942245292E1,7.031250000E1
3.946511958E1,4.687500000E1
3.950778625E1,7.031250000E1
3.955045292E1,4.687500000E1
3.959311958E1,4.687500000E1
3.963578625E1,7.031250000E1
3.967845292E1,4.687500000E1
3.972111958E1,7.031250000E1
3.976378625E1,4.687500000E1
3.980645292E1,4.687500000E1
3.984911958E1,4.687500000E1
3.989178625E1,4.687500000E1
3.993445292E1,7.031250000E1
3.997711958E1,7.031250000E1
4.001978625E1,7.031250000E1
4.006245292E1,7.031250000E1
4.010511958E1,4.687500000E1
4.014778625E1,4.687500000E1
4.019045292E1,4.687500000E1
4.023311958E1,4.687500000E1
4.027578625E1,4.687500000E1
4.031845292E1,2.343750000E1
4.036111958E1,7.031250000E1
4.040378625E1,4.687500000E1
4.044645292E1,4.687500000E1
4.048911958E1,7.031250000E1
4.053178625E1,7.031250000E1
4.057445292E1,4.687500000E1
4.061711958E1,4.687500000E1
4.065978625E1,4.687500000E1
4.070245292E1,7.031250000E1
4.074511958E1,4.687500000E1
4.078778625E1,2.343750000E1
4.083045292E1,7.031250000E1
4.087311958E1,4.687500000E1
4.091578625E1,4.687500000E1
4.095845292E1,4.687500000E1
4.100111958E1,4.687500000E1
4.104378625E1,4.687500000E1
4.108645292E1,4.687500000E1
4.112911958E1,4.687500000E1
4.117178625E1,4.687500000E1
4.121445292E1,4.687500000E1
4.125711958E1,2.343750000E1
4.129978625E1,4.687500000E1
4.134245292E1,4.687500000E1
4.138511958E1,7.031250000E1
4.142778625E1,7.031250000E1
4.147045292E1,9.375000000E1
4.151311958E1,4.687500000E1
4.155578625E1,7.031250000E1
4.159845292E1,7.031250000E1
4.164111958E1,7.031250000E1
4.168378625E1,2.343750000E1
4.172645292E1,4.687500000E1
4.176911958E1,4.687500000E1
4.181178625E1,4.687500000E1
4.185445292E1,4.687500000E1
4.189711958E1,7.031250000E1
4.193978625E1,7.031250000E1
4.198245292E1,7.031250000E1
4.202511958E1,7.031250000E1
4.206778625E1,1.171875000E2
4.211045292E1,4.687500000E1
4.215311958E1,4.687500000E1
4.219578625E1,4.687500000E1
4.223845292E1,1.640625000E2
4.228111958E1,1.640625000E2
4.232378625E1,1.640625000E2
4.236645292E1,1.640625000E2
4.240911958E1,4.687500000E1
4.245178625E1,1.640625000E2
4.249445292E1,4.218750000E2
4.253711958E1,4.218750000E2
4.257978625E1,4.218750000E2
4.262245292E1,7.031250000E1
4.266511958E1,1.640625000E2
4.270778625E1,1.640625000E2
4.275045292E1,1.640625000E2
4.279311958E1,1.640625000E2
4.283578625E1,4.687500000E1
4.287845292E1,4.687500000E1
4.292111958E1,1.640625000E2
4.296378625E1,7.031250000E1
4.300645292E1,4.687500000E1
4.304911958E1,7.031250000E1
4.309178625E1,7.031250000E1
4.313445292E1,2.109375000E2
4.317711958E1,4.687500000E1
4.321978625E1,3.281250000E2
4.326245292E1,1.640625000E2
4.330511958E1,1.406250000E2
4.334778625E1,1.406250000E2
4.339045292E1,1.406250000E2
4.343311958E1,1.406250000E2
4.347578625E1,1.406250000E2
4.351845292E1,2.109375000E2
4.356111958E1,2.109375000E2
4.360378625E1,1.875000000E2
4.364645292E1,1.875000000E2
4.368911958E1,1.640625000E2
4.373178625E1,4.687500000E1
4.377445292E1,4.687500000E1
4.381711958E1,4.687500000E1
4.385978625E1,1.406250000E2
4.390245292E1,2.578125000E2
4.394511958E1,2.109375000E2
4.398778625E1,3.515625000E2
4.403045292E1,4.687500000E1
4.407311958E1,1.875000000E2
4.411578625E1,1.406250000E2
4.415845292E1,7.031250000E1
4.420111958E1,2.109375000E2
4.424378625E1,4.218750000E2
4.428645292E1,4.687500000E1
4.432911958E1,4.687500000E1
4.437178625E1,1.640625000E2
4.441445292E1,1.640625000E2
4.445711958E1,2.109375000E2
4.449978625E1,1.640625000E2
4.454245292E1,4.687500000E1
4.458511958E1,2.109375000E2
4.462778625E1,4.687500000E1
4.467045292E1,4.687500000E1
4.471311958E1,1.640625000E2
4.475578625E1,4.687500000E1
4.479845292E1,7.031250000E1
4.484111958E1,2.109375000E2
4.488378625E1,2.343750000E2
4.492645292E1,2.343750000E2
4.496911958E1,2.109375000E2
4.501178625E1,1.406250000E2
4.505445292E1,1.406250000E2
4.509711958E1,4.687500000E1
4.513978625E1,1.875000000E2
4.518245292E1,4.687500000E1
4.522511958E1,4.687500000E1
4.526778625E1,1.875000000E2
4.531045292E1,7.031250000E1
4.535311958E1,4.687500000E1
4.539578625E1,7.031250000E1
4.543845292E1,4.687500000E1
4.548111958E1,1.640625000E2
4.552378625E1,4.687500000E1
4.556645292E1,1.335937500E3
4.560911958E1,4.687500000E1
4.565178625E1,7.031250000E1
4.569445292E1,1.335937500E3
4.573711958E1,7.031250000E1
4.577978625E1,1.406250000E2
4.582245292E1,4.687500000E1
4.586511958E1,4.687500000E1
4.590778625E1,4.687500000E1
4.595045292E1,7.031250000E1
4.599311958E1,1.406250000E2
4.603578625E1,4.687500000E1
4.607845292E1,1.640625000E2
4.612111958E1,1.406250000E2
4.616378625E1,4.687500000E1
4.620645292E1,4.687500000E1
4.624911958E1,4.687500000E1
4.629178625E1,4.687500000E1
4.633445292E1,1.335937500E3
4.637711958E1,1.335937500E3
4.641978625E1,1.312500000E3
4.646245292E1,7.031250000E1
4.650511958E1,4.687500000E1
4.654778625E1,1.335937500E3
4.659045292E1,1.335937500E3
4.663311958E1,1.335937500E3
4.667578625E1,4.687500000E1
4.671845292E1,4.687500000E1
4.676111958E1,1.640625000E2
4.680378625E1,7.031250000E1
4.684645292E1,4.687500000E1
4.688911958E1,4.687500000E1
4.693178625E1,4.687500000E1
4.697445292E1,1.406250000E2
4.701711958E1,4.687500000E1
4.705978625E1,4.687500000E1
4.710245292E1,4.687500000E1
4.714511958E1,4.687500000E1
4.718778625E1,4.687500000E1
4.723045292E1,4.687500000E1
4.727311958E1,4.687500000E1
4.731578625E1,7.031250000E1
4.735845292E1,1.640625000E2
4.740111958E1,4.687500000E1
4.744378625E1,4.218750000E2
4.748645292E1,9.375000000E1
4.752911958E1,7.031250000E1
4.757178625E1,7.031250000E1
4.761445292E1,4.687500000E1
4.765711958E1,4.687500000E1
4.769978625E1,1.406250000E2
4.774245292E1,1.171875000E2
4.778511958E1,4.687500000E1
4.782778625E1,4.687500000E1
4.787045292E1,2.343750000E1
4.791311958E1,4.687500000E1
4.795578625E1,4.687500000E1
4.799845292E1,4.687500000E1
4.804111958E1,7.031250000E1
4.808378625E1,4.687500000E1
4.812645292E1,4.687500000E1
4.816911958E1,7.031250000E1
4.821178625E1,7.031250000E1
4.825445292E1,7.031250000E1
4.829711958E1,1.406250000E2
4.833978625E1,4.687500000E1
4.838245292E1,4.687500000E1
4.842511958E1,4.687500000E1
4.846778625E1,7.031250000E1
4.851045292E1,4.687500000E1
4.855311958E1,9.375000000E1
4.859578625E1,7.031250000E1
4.863845292E1,7.031250000E1
4.868111958E1,7.031250000E1
4.872378625E1,2.343750000E1
4.876645292E1,7.031250000E1
4.880911958E1,4.687500000E1
4.885178625E1,4.687500000E1
4.889445292E1,7.031250000E1
4.893711958E1,1.406250000E2
4.897978625E1,4.687500000E1
4.902245292E1,9.375000000E1
4.906511958E1,1.406250000E2
4.910778625E1,7.031250000E1
4.915045292E1,4.687500000E1
4.919311958E1,4.687500000E1
4.923578625E1,4.687500000E1
4.927845292E1,4.687500000E1
4.932111958E1,4.687500000E1
4.936378625E1,4.687500000E1
4.940645292E1,4.687500000E1
4.944911958E1,7.031250000E1
4.949178625E1,4.687500000E1
4.953445292E1,1.640625000E2
4.957711958E1,7.031250000E1
4.961978625E1,2.343750000E1
4.966245292E1,1.171875000E2
4.970511958E1,1.171875000E2
4.974778625E1,4.687500000E1
4.979045292E1,4.687500000E1
4.983311958E1,4.687500000E1
4.987578625E1,7.031250000E1
4.991845292E1,4.687500000E1
4.996111958E1,7.031250000E1
5.000378625E1,4.687500000E1
5.004645292E1,7.031250000E1
5.008911958E1,3.281250000E2
5.013178625E1,3.281250000E2
5.017445292E1,4.687500000E1
5.021711958E1,4.687500000E1
5.025978625E1,4.687500000E1
5.030245292E1,4.687500000E1
5.034511958E1,7.031250000E1
5.038778625E1,7.031250000E1
5.043045292E1,7.031250000E1
5.047311958E1,4.687500000E1
5.051578625E1,1.406250000E2
5.055845292E1,4.687500000E1
5.060111958E1,4.687500000E1
5.064378625E1,4.687500000E1
5.068645292E1,7.031250000E1
5.072911958E1,1.171875000E2
5.077178625E1,4.687500000E1
5.081445292E1,4.687500000E1
5.085711958E1,4.687500000E1
5.089978625E1,2.343750000E1
5.094245292E1,7.031250000E1
5.098511958E1,4.687500000E1
5.102778625E1,4.687500000E1
5.107045292E1,2.343750000E1
5.111311958E1,4.687500000E1
5.115578625E1,9.375000000E1
5.119845292E1,4.687500000E1
5.124111958E1,4.687500000E1
5.128378625E1,4.687500000E1
5.132645292E1,4.687500000E1
5.136911958E1,4.687500000E1
5.141728962E1,7.031250000E1
5.145995629E1,7.031250000E1
5.150262296E1,4.687500000E1
5.154528962E1,7.031250000E1
5.158795629E1,4.687500000E1
5.163062296E1,4.687500000E1
5.167328962E1,4.687500000E1
5.171595629E1,4.687500000E1
5.175862296E1,2.343750000E1
5.180128962E1,4.687500000E1
5.184395629E1,7.031250000E1
5.188662296E1,4.687500000E1
5.192928962E1,4.687500000E1
5.197195629E1,7.031250000E1
5.201462296E1,7.031250000E1
5.205728962E1,7.031250000E1
5.209995629E1,4.687500000E1
5.214262296E1,4.687500000E1
5.218528962E1,7.031250000E1
5.222795629E1,4.687500000E1
5.227062296E1,4.687500000E1
5.231328962E1,4.687500000E1
5.235595629E1,4.687500000E1
5.239862296E1,4.687500000E1
5.244128962E1,4.687500000E1
5.248395629E1,7.031250000E1
5.252662296E1,7.031250000E1
5.256928962E1,7.031250000E1
5.261195629E1,7.031250000E1
5.265462296E1,4.687500000E1
5.269728962E1,4.687500000E1
5.273995629E1,2.343750000E1
5.278262296E1,4.687500000E1
5.282528962E1,4.687500000E1
5.286795629E1,4.687500000E1
5.291062296E1,7.031250000E1
5.295328962E1,4.687500000E1
5.299595629E1,7.031250000E1
5.303862296E1,7.031250000E1
5.308128962E1,9.375000000E1
5.312395629E1,4.687500000E1
5.316662296E1,7.031250000E1
5.320928962E1,4.687500000E1
5.325195629E1,4.687500000E1
5.329462296E1,7.031250000E1
5.333728962E1,7.031250000E1
5.337995629E1,7.031250000E1
5.342262296E1,4.687500000E1
5.346528962E1,4.687500000E1
5.350795629E1,1.171875000E2
5.355062296E1,7.031250000E1
5.359328962E1,2.343750000E1
5.363595629E1,2.343750000E1
5.367862296E1,4.687500000E1
5.372128962E1,4.687500000E1
5.376395629E1,4.687500000E1
5.380662296E1,4.687500000E1
5.384928962E1,7.031250000E1
5.389195629E1,4.687500000E1
5.393462296E1,4.687500000E1
5.397728962E1,4.687500000E1
5.401995629E1,9.375000000E1
5.406262296E1,4.687500000E1
5.410528962E1,4.687500000E1
5.414795629E1,4.687500000E1
5.419062296E1,4.687500000E1
5.423328962E1,4.687500000E1
5.427595629E1,7.031250000E1
5.431862296E1,4.687500000E1
5.436128962E1,4.687500000E1
5.440395629E1,4.687500000E1
5.444662296E1,7.031250000E1
5.448928962E1,4.687500000E1
5.453195629E1,7.031250000E1
5.457462296E1,4.687500000E1
5.461728962E1,4.687500000E1
5.465995629E1,7.031250000E1
5.470262296E1,4.687500000E1
5.474528962E1,4.687500000E1
5.478795629E1,4.687500000E1
5.483062296E1,4.687500000E1
5.487328962E1,4.687500000E1
5.491595629E1,7.031250000E1
5.495862296E1,4.687500000E1
5.500128962E1,7.031250000E1
5.504395629E1,4.687500000E1
5.508662296E1,7.031250000E1
5.512928962E1,4.687500000E1
5.517195629E1,2.343750000E1
5.521462296E1,4.687500000E1
5.525728962E1,4.687500000E1
5.529995629E1,4.687500000E1
5.534262296E1,9.375000000E1
5.538528962E1,7.031250000E1
5.542795629E1,7.031250000E1
5.547062296E1,4.687500000E1
5.551328962E1,4.687500000E1
5.555595629E1,7.031250000E1
5.559862296E1,7.031250000E1
5.564128962E1,4.687500000E1
5.568395629E1,4.687500000E1
5.572662296E1,4.687500000E1
5.576928962E1,7.031250000E1
5.581195629E1,4.687500000E1
5.585462296E1,4.687500000E1
5.589728962E1,4.687500000E1
5.593995629E1,7.031250000E1
5.598262296E1,4.687500000E1
5.602528962E1,7.031250000E1
5.606795629E1,7.031250000E1
5.611062296E1,4.687500000E1
5.615328962E1,7.031250000E1
5.619595629E1,7.031250000E1
5.623862296E1,2.343750000E1
5.628128962E1,4.687500000E1
5.632395629E1,4.687500000E1
5.636662296E1,4.687500000E1
5.640928962E1,4.687500000E1
5.645195629E1,7.031250000E1
5.649462296E1,7.031250000E1
5.653728962E1,9.375000000E1
5.657995629E1,7.031250000E1
5.662262296E1,4.687500000E1
5.666528962E1,7.031250000E1
5.670795629E1,4.687500000E1
5.675062296E1,7.031250000E1
5.679328962E1,7.031250000E1
5.683595629E1,4.687500000E1
5.687862296E1,7.031250000E1
5.692128962E1,7.031250000E1
5.696395629E1,2.343750000E1
5.700662296E1,4.687500000E1
5.704928962E1,7.031250000E1
5.709195629E1,4.687500000E1
5.713462296E1,7.031250000E1
5.717728962E1,4.687500000E1
5.721995629E1,4.687500000E1
5.726262296E1,4.687500000E1
5.730528962E1,4.687500000E1
5.734795629E1,4.687500000E1
5.739062296E1,4.687500000E1
5.743328962E1,7.031250000E1
5.747595629E1,7.031250000E1
5.751862296E1,4.687500000E1
5.756128962E1,7.031250000E1
5.760395629E1,4.687500000E1
5.764662296E1,4.687500000E1
5.768928962E1,7.031250000E1
5.773195629E1,4.687500000E1
5.777462296E1,7.031250000E1
5.781728962E1,4.687500000E1
5.785995629E1,4.687500000E1
5.790262296E1,4.687500000E1
5.794528962E1,4.687500000E1
5.798795629E1,7.031250000E1
5.803062296E1,4.687500000E1
5.807328962E1,7.031250000E1
5.811595629E1,4.687500000E1
5.815862296E1,4.687500000E1
5.820128962E1,7.031250000E1
5.824395629E1,4.687500000E1
5.828662296E1,4.687500000E1
5.832928962E1,4.687500000E1
5.837195629E1,4.687500000E1
5.841462296E1,4.687500000E1
5.845728962E1,7.031250000E1
5.849995629E1,4.687500000E1
5.854262296E1,4.687500000E1
5.858528962E1,4.687500000E1
5.862795629E1,7.031250000E1
5.867062296E1,4.687500000E1
5.871328962E1,4.687500000E1
5.875595629E1,2.343750000E1
5.879862296E1,4.687500000E1
5.884128962E1,2.343750000E1
5.888395629E1,4.687500000E1
5.892662296E1,4.687500000E1
5.896928962E1,4.687500000E1
5.901195629E1,4.687500000E1
5.905462296E1,7.031250000E1
5.909728962E1,9.375000000E1
5.913995629E1,4.687500000E1
5.918262296E1,4.687500000E1
5.922528962E1,7.031250000E1
5.926795629E1,4.687500000E1
5.931062296E1,4.687500000E1
5.935328962E1,7.031250000E1
5.939595629E1,4.687500000E1
5.943862296E1,7.031250000E1
5.948128962E1,4.687500000E1
5.952395629E1,4.687500000E1
5.956662296E1,4.687500000E1
5.960928962E1,4.687500000E1
5.965195629E1,4.687500000E1
5.969462296E1,4.687500000E1
5.973728962E1,4.687500000E1
5.977995629E1,4.687500000E1
5.982262296E1,4.687500000E1
5.986528962E1,4.687500000E1
5.990795629E1,4.687500000E1
5.995062296E1,7.031250000E1
5.999328962E1,7.031250000E1
6.003595629E1,7.031250000E1
6.007862296E1,7.031250000E1
6.012128962E1,7.031250000E1
6.016395629E1,4.687500000E1
6.020662296E1,4.687500000E1
6.024928962E1,4.687500000E1
6.029195629E1,4.687500000E1
6.033462296E1,4.687500000E1
6.037728962E1,4.687500000E1
6.041995629E1,7.031250000E1
6.046262296E1,7.031250000E1
6.050528962E1,7.031250000E1
6.054795629E1,7.031250000E1
6.059062296E1,7.031250000E1
6.063328962E1,4.687500000E1
6.067595629E1,4.687500000E1
6.071862296E1,4.687500000E1
6.076128962E1,4.687500000E1
6.080395629E1,4.687500000E1
6.084662296E1,4.687500000E1
6.088928962E1,4.687500000E1
6.093195629E1,7.031250000E1
6.097462296E1,4.687500000E1
6.101728962E1,4.687500000E1
6.105995629E1,7.031250000E1
6.110262296E1,4.687500000E1
6.114528962E1,7.031250000E1
6.118795629E1,4.687500000E1
6.123062296E1,4.687500000E1
6.127328962E1,4.687500000E1
6.131595629E1,4.687500000E1
6.135862296E1,4.687500000E1
6.140128962E1,4.687500000E1
6.144395629E1,7.031250000E1
6.148662296E1,7.031250000E1
6.152928962E1,7.031250000E1
6.157195629E1,7.031250000E1
6.161462296E1,7.031250000E1
6.165728962E1,4.687500000E1
6.169995629E1,4.687500000E1
6.174262296E1,4.687500000E1
6.178528962E1,4.687500000E1
6.182795629E1,4.687500000E1
6.187062296E1,4.687500000E1
6.191328962E1,4.687500000E1
6.195595629E1,4.687500000E1
6.199862296E1,7.031250000E1
6.204128962E1,4.687500000E1
6.208395629E1,4.687500000E1
6.212662296E1,4.687500000E1
6.216928962E1,4.687500000E1
6.221195629E1,4.687500000E1
6.225462296E1,7.031250000E1
6.229728962E1,4.687500000E1
6.233995629E1,7.031250000E1
6.238262296E1,7.031250000E1
6.242528962E1,7.031250000E1
6.246795629E1,4.687500000E1
6.251062296E1,4.687500000E1
6.255328962E1,4.687500000E1
6.259595629E1,7.031250000E1
6.263862296E1,4.687500000E1
